
1-央视,#genre#
安徽卫视,http://110.7.128.207:8096/tsfile/live/0130_1.m3u8
安徽卫视,http://112.101.78.50:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://1.24.190.98:10080/hls/85/index.m3u8
安徽卫视,http://58.57.21.166:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://183.3.134.56:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://222.83.181.3:9901/tsfile/live/0130_2.m3u8
安徽卫视,http://1.202.9.192:8888/udp/225.1.8.135:8272
安徽卫视,http://123.154.30.252:9901/tsfile/live/0130_2.m3u8
安徽卫视,http://1.195.111.251:11190/tsfile/live/0130_1.m3u8
安徽卫视,http://47.93.215.244:80/udp/225.1.8.52:8064
安徽卫视,http://112.101.78.50:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://111.11.98.205:9900/hls/41/index.m3u8
安徽卫视,http://47.93.215.244:80/udp/225.1.8.135:8272
安徽卫视,http://116.131.173.194:809/hls/48/index.m3u8
安徽卫视,http://120.7.86.46:808/hls/28/index.m3u8
安徽卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.20:1049
安徽卫视,http://1b6467f415.iok.la:9931/tsfile/live/1062_1.m3u8
安徽卫视,http://121.24.99.94:8090/hls/81/index.m3u8
安徽卫视,http://ssrs2004.win:8888/rtp/239.112.205.72:5140
安徽卫视,http://14.19.211.0:6688/udp/239.77.0.50:5146
安徽卫视,http://14.19.211.0:6688/udp/239.77.1.13:5146
安徽卫视,http://219.147.200.9:18080/newlive/live/hls/43/live.m3u8
安徽卫视,http://14.212.185.138:9901/tsfile/live/0130_1.m3u8
黑龙江卫视,http://171.80.114.238:20000/hls/26/index.m3u8
黑龙江卫视,http://171.118.223.183:9999/tsfile/live/0143_1.m3u8
黑龙江卫视,http://58.57.21.166:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://14.212.185.138:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://123.154.30.252:9901/tsfile/live/1001_1.m3u8
黑龙江卫视,http://112.101.78.50:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://112.101.78.50:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://47.93.215.244:80/udp/225.1.8.141:8196
黑龙江卫视,http://1.202.9.192:8888/udp/225.1.8.141:8196
黑龙江卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.28:1057
黑龙江卫视,http://121.24.99.94:8090/hls/42/index.m3u8
黑龙江卫视,http://47.93.215.244:80/udp/225.1.8.42:8016
黑龙江卫视,http://111.11.98.205:9900/hls/39/index.m3u8
黑龙江卫视,http://1.24.190.98:10080/hls/70/index.m3u8
黑龙江卫视,http://14.19.211.0:6688/udp/239.77.1.71:5146
黑龙江卫视,http://14.19.211.0:6688/udp/239.77.0.58:5146
黑龙江卫视,http://112.99.200.2:9901/tsfile/live/0143_2.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://183.3.134.56:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://ssrs2004.win:8888/rtp/239.112.205.68:5140
辽宁卫视,http://171.118.223.183:9999/tsfile/live/0121_1.m3u8
辽宁卫视,http://120.234.5.29:6000/udp/239.20.0.175:2148
辽宁卫视,http://14.212.185.138:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://123.154.30.252:9901/tsfile/live/0123_1.m3u8
辽宁卫视,http://112.101.78.50:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://36.35.16.98:9901/tsfile/live/0001_29.m3u8
辽宁卫视,http://183.3.134.56:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://222.83.181.3:9901/tsfile/live/0127_1.m3u8
辽宁卫视,http://120.7.86.46:808/hls/27/index.m3u8
辽宁卫视,http://111.11.98.205:9900/hls/40/index.m3u8
辽宁卫视,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://121.24.99.94:8090/hls/59/index.m3u8
辽宁卫视,http://219.147.200.9:18080/newlive/live/hls/37/live.m3u8
辽宁卫视,http://47.93.215.244:80/udp/225.1.8.51:8056
辽宁卫视,http://ssrs2004.win:8888/rtp/239.112.205.73:5140
辽宁卫视,http://14.19.211.0:6688/udp/239.77.1.62:5146
辽宁卫视,http://1.202.9.192:8888/udp/225.1.8.137:8116
辽宁卫视,http://110.7.128.207:8096/tsfile/live/0121_1.m3u8
辽宁卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.26:1055
辽宁卫视,http://14.19.211.0:6688/udp/239.77.0.57:5146
辽宁卫视,http://112.99.200.2:9901/tsfile/live/0121_2.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://47.93.215.244:80/udp/225.1.8.137:8116
辽宁卫视,http://112.101.78.50:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://1.24.190.98:10080/hls/72/index.m3u8
河南卫视,http://171.8.245.181:808/hls/16/index.m3u8
河南卫视,http://115.236.83.222:1111/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://1.195.111.251:11190/tsfile/live/0139_1.m3u8
河南卫视,http://123.154.30.252:9901/tsfile/live/0121_1.m3u8
河南卫视,http://222.83.181.3:9901/tsfile/live/1001_1.m3u8
河南卫视,http://58.57.21.166:9901/tsfile/live/0139_1.m3u8
河南卫视,http://116.131.173.194:809/hls/52/index.m3u8
河南卫视,http://14.212.185.138:9901/tsfile/live/0139_1.m3u8
河南卫视,http://ssrs2004.win:8888/rtp/239.112.205.180:5140
河南卫视,http://14.19.211.0:6688/udp/239.77.0.61:5146
河南卫视,http://183.3.134.56:9901/tsfile/live/0139_1.m3u8
河南卫视,http://120.7.86.46:808/hls/31/index.m3u8
河南卫视,http://220.180.229.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://121.24.99.94:8090/hls/34/index.m3u8
河南卫视,http://219.147.200.9:18080/newlive/live/hls/41/live.m3u8
河南卫视,http://47.93.215.244:80/udp/225.1.8.140:8128
河南卫视,http://111.11.98.205:9900/hls/45/index.m3u8
河南卫视,http://14.19.211.0:6688/udp/239.77.1.58:5146
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://114.244.109.112:4022/rtp/239.3.1.27:8128
河南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.51:1080
河南卫视,http://1.202.9.192:8888/udp/225.1.8.140:8128
河南卫视,http://36.35.16.98:9901/tsfile/live/0001_8.m3u8
山东卫视,http://112.99.200.2:9901/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8
山东卫视,http://1.195.111.251:11190/tsfile/live/0131_1.m3u8
山东卫视,http://123.154.30.252:9901/tsfile/live/0125_1.m3u8
山东卫视,http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8
山东卫视,http://47.93.215.244:80/udp/225.1.8.50:8052
山东卫视,http://1.24.190.98:10080/hls/83/index.m3u8
山东卫视,http://47.93.215.244:80/udp/225.1.8.138:8148
山东卫视,http://112.101.78.50:9901/tsfile/live/0131_1.m3u8
山东卫视,http://1.202.9.192:8888/udp/225.1.8.138:8148
山东卫视,http://livealone.iqilu.com/iqilu/sdtvhjOF03kn.m3u8
山东卫视,http://14.19.211.0:6688/udp/239.77.1.66:5146
山东卫视,http://36.35.16.98:9901/tsfile/live/0001_28.m3u8
山东卫视,http://183.3.134.56:9901/tsfile/live/0131_1.m3u8
山东卫视,http://14.19.211.0:6688/udp/239.77.0.53:5146
山东卫视,http://219.147.200.9:18080/newlive/live/hls/39/live.m3u8
山东卫视,http://112.101.78.50:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.11.98.205:9900/hls/37/index.m3u8
山东卫视,http://14.212.185.138:9901/tsfile/live/0131_1.m3u8
山东卫视,http://121.24.99.94:8090/hls/39/index.m3u8
山东卫视,http://60.27.20.217:4022/rtp/225.1.1.148:5002
山东卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.27:1056
山东卫视,http://120.7.86.46:808/hls/23/index.m3u8
山东卫视,http://220.180.229.250:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.131.173.194:809/hls/36/index.m3u8
广东卫视,http://219.135.208.218:8083/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.99.200.2:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://cfss.cc/api/ysp/gdws.m3u8
广东卫视,http://123.154.30.252:9901/tsfile/live/0107_1.m3u8
广东卫视,http://1.24.190.98:10080/hls/79/index.m3u8
广东卫视,http://14.212.185.138:9901/tsfile/live/0018_1.m3u8
广东卫视,http://112.101.78.50:9901/tsfile/live/0125_1.m3u8
广东卫视,http://47.93.215.244:80/udp/225.1.8.49:8048
广东卫视,http://36.35.16.98:9901/tsfile/live/0001_27.m3u8
广东卫视,http://222.83.181.3:9901/tsfile/live/0125_1.m3u8
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8
广东卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.30:1059
广东卫视,http://120.7.86.46:808/hls/24/index.m3u8
广东卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.166:5146
广东卫视,http://220.180.229.250:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://121.24.99.94:8090/hls/82/index.m3u8
广东卫视,http://www.lebaobei.top:6868/udp/239.255.30.134:8231
广东卫视,http://14.19.211.0:6688/udp/239.77.0.2:5146
广东卫视,http://47.93.215.244:80/udp/225.1.8.151:8132
广东卫视,http://183.3.134.56:9901/tsfile/live/0018_1.m3u8
广东卫视,http://1.202.9.192:8888/udp/225.1.8.151:8132
广东卫视,http://219.147.200.9:18080/newlive/live/hls/32/live.m3u8
广东卫视,http://111.11.98.205:9900/hls/38/index.m3u8
广东卫视,http://14.19.211.0:6688/udp/239.77.1.2:5146
广东卫视,http://112.101.78.50:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://115.236.83.222:1111/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.99.200.2:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://58.51.111.46:1111/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.101.78.50:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://14.212.185.138:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://47.93.215.244:80/udp/225.1.8.43:8020
深圳卫视,http://1.24.190.98:10080/hls/76/index.m3u8
深圳卫视,http://183.3.134.56:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://222.83.181.3:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://111.11.98.205:9900/hls/36/index.m3u8
深圳卫视,http://1.202.9.192:8888/udp/225.1.8.145:9244
深圳卫视,http://120.7.86.46:808/hls/22/index.m3u8
深圳卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.130:5146
深圳卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.23:1052
深圳卫视,http://121.24.99.94:8090/hls/84/index.m3u8
深圳卫视,http://219.147.200.9:18080/newlive/live/hls/33/live.m3u8
深圳卫视,http://ssrs2004.win:8888/rtp/239.112.205.67:5140
深圳卫视,http://112.101.78.50:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://14.19.211.0:6688/udp/239.77.0.55:5146
深圳卫视,http://14.19.211.0:6688/udp/239.77.1.21:5146
深圳卫视,http://36.35.16.98:9901/tsfile/live/0001_22.m3u8
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://1.195.111.251:11190/tsfile/live/0126_1.m3u8
深圳卫视,http://47.93.215.244:80/udp/225.1.8.145:9244
天津卫视,http://112.99.200.2:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.101.78.50:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://123.154.30.252:9901/tsfile/live/0135_1.m3u8
天津卫视,http://112.101.78.50:9901/tsfile/live/0135_1.m3u8
天津卫视,http://111.11.98.205:9900/hls/35/index.m3u8
天津卫视,http://1.195.111.251:11190/tsfile/live/0135_1.m3u8
天津卫视,http://36.35.16.98:9901/tsfile/live/0001_25.m3u8
天津卫视,http://183.3.134.56:9901/tsfile/live/0135_1.m3u8
天津卫视,http://47.93.215.244:80/udp/225.1.8.48:8044
天津卫视,http://1.202.9.192:8888/udp/225.1.8.136:8144
天津卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.24:1053
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8
天津卫视,http://120.7.86.46:808/hls/21/index.m3u8
天津卫视,http://121.24.99.94:8090/hls/33/index.m3u8
天津卫视,http://www.lebaobei.top:6868/udp/239.255.30.67:8231
天津卫视,http://219.147.200.9:18080/newlive/live/hls/34/live.m3u8
天津卫视,http://27.11.249.79:8002/udp/225.0.4.82:7980
天津卫视,http://14.19.211.0:6688/udp/239.77.0.52:5146
天津卫视,http://14.19.211.0:6688/udp/239.77.1.37:5146
天津卫视,http://116.131.173.194:809/hls/33/index.m3u8
天津卫视,http://ssrs2004.win:8888/rtp/239.112.205.74:5140
天津卫视,http://14.212.185.138:9901/tsfile/live/0135_1.m3u8
天津卫视,http://47.93.215.244:80/udp/225.1.8.136:8144
天津卫视,http://1.24.190.98:10080/hls/69/index.m3u8
江西卫视,http://115.236.83.222:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.99.200.2:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://58.51.111.46:1111/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://116.131.173.194:809/hls/63/index.m3u8
江西卫视,http://14.212.185.138:9901/tsfile/live/0138_1.m3u8
江西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8
江西卫视,http://1.195.111.251:11190/tsfile/live/0138_1.m3u8
江西卫视,http://36.35.16.98:9901/tsfile/live/0001_3.m3u8
江西卫视,http://47.93.215.244:80/udp/225.1.8.171:8166
江西卫视,http://47.93.215.244:80/udp/225.1.1.9:8164
江西卫视,http://47.93.215.244:80/udp/225.1.8.143:8280
江西卫视,http://183.3.134.56:9901/tsfile/live/0138_1.m3u8
江西卫视,http://222.83.181.3:9901/tsfile/live/0121_1.m3u8
江西卫视,http://111.11.98.205:9900/hls/47/index.m3u8
江西卫视,http://123.154.30.252:9901/tsfile/live/0130_1.m3u8
江西卫视,http://1.202.9.192:8888/udp/225.1.8.143:8280
江西卫视,http://219.147.200.9:18080/newlive/live/hls/45/live.m3u8
江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8
江西卫视,http://27.11.249.79:8002/udp/225.0.4.203:7980
江西卫视,http://14.19.211.0:6688/udp/239.77.0.54:5146
江西卫视,http://121.24.99.94:8090/hls/55/index.m3u8
江西卫视,http://ssrs2004.win:8888/rtp/239.111.205.16:5140
江西卫视,http://14.19.211.0:6688/udp/239.77.1.73:5146
江西卫视,http://58.57.21.166:9901/tsfile/live/0138_1.m3u8
江西卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.37:1066
重庆卫视,http://171.118.223.183:9999/tsfile/live/0142_1.m3u8
重庆卫视,http://112.101.78.50:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.57.21.166:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://123.154.30.252:9901/tsfile/live/0122_1.m3u8
重庆卫视,http://14.212.185.138:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://111.11.98.205:9900/hls/44/index.m3u8
重庆卫视,http://112.101.78.50:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://47.93.215.244:80/udp/225.1.8.172:8162
重庆卫视,http://47.93.215.244:80/udp/225.1.8.148:8296
重庆卫视,http://36.35.16.98:9901/tsfile/live/0001_7.m3u8
重庆卫视,http://1.202.9.192:8888/udp/225.1.8.148:8296
重庆卫视,http://120.7.86.46:808/hls/33/index.m3u8
重庆卫视,http://121.24.99.94:8090/hls/78/index.m3u8
重庆卫视,http://14.19.211.0:6688/udp/239.77.0.63:5146
重庆卫视,http://14.19.211.0:6688/udp/239.77.1.16:5146
重庆卫视,http://219.147.200.9:18080/newlive/live/hls/35/live.m3u8
重庆卫视,http://ssrs2004.win:8888/rtp/239.112.205.179:5140
重庆卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.29:1058
重庆卫视,http://home.huaz.site:4000/udp/239.21.1.233:5002
东南卫视,http://115.236.83.222:1111/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.154.30.252:9901/tsfile/live/0131_1.m3u8
东南卫视,http://47.93.215.244:80/udp/225.1.8.79:8148
东南卫视,http://112.101.78.50:9901/tsfile/live/0137_1.m3u8
东南卫视,http://36.35.16.98:9901/tsfile/live/0001_5.m3u8
东南卫视,http://47.93.215.244:80/udp/225.1.8.149:8112
东南卫视,http://111.11.98.205:9900/hls/48/index.m3u8
东南卫视,http://1.202.9.192:8888/udp/225.1.8.149:8112
东南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.32:1061
东南卫视,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8
东南卫视,http://60.27.20.217:4022/rtp/225.1.2.235:5002
东南卫视,http://219.147.200.9:18080/newlive/live/hls/44/live.m3u8
东南卫视,http://ssrs2004.win:8888/rtp/239.112.205.182:5140
东南卫视,http://112.101.78.50:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://14.19.211.0:6688/udp/239.77.0.65:5146
东南卫视,http://14.212.185.138:9901/tsfile/live/0137_1.m3u8
东南卫视,http://14.19.211.0:6688/udp/239.77.1.1:5146
东南卫视,http://27.11.249.79:8002/udp/225.0.4.200:7980
东南卫视,http://1.24.190.98:10080/hls/88/index.m3u8
东南卫视,http://14.19.211.0:6688/udp/239.77.1.213:5146
甘肃卫视,http://220.164.192.48:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://59.62.8.250:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://47.93.215.244:80/udp/225.1.8.162:8188
甘肃卫视,http://36.35.16.98:9901/tsfile/live/0001_13.m3u8
甘肃卫视,http://nas.hssvm.com:8888/udp/225.1.1.30:5002
甘肃卫视,http://116.131.173.194:809/hls/59/index.m3u8
甘肃卫视,http://183.92.4.163:4000/udp/228.0.0.57:6108
甘肃卫视,http://219.147.200.9:18080/newlive/live/hls/54/live.m3u8
甘肃卫视,http://123.154.30.252:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://58.57.21.166:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://ssrs2004.win:8888/rtp/239.112.205.48:5140
甘肃卫视,http://114.244.109.112:4022/rtp/239.3.1.49:8188
甘肃卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.42:1071
甘肃卫视,http://123.138.216.44:9902/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.154.30.252:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://1.202.9.192:8888/udp/225.1.8.162:8188
甘肃卫视,http://120.7.86.46:808/hls/44/index.m3u8
广西卫视,http://112.99.200.2:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://123.154.30.252:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8
广西卫视,http://1.24.190.98:10080/hls/90/index.m3u8
广西卫视,http://home.huaz.site:4000/udp/239.21.1.39:5002
广西卫视,http://14.212.185.138:9901/tsfile/live/0113_1.m3u8
广西卫视,http://alvin.ergotron.net:8000/udp/239.77.43.36:5146
广西卫视,http://60.27.20.217:4022/rtp/225.1.2.81:5002
广西卫视,http://47.93.215.244:80/udp/225.1.8.152:8300
广西卫视,http://124.165.251.82:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://222.83.181.3:9901/tsfile/live/1003_1.m3u8
广西卫视,http://120.7.86.46:808/hls/35/index.m3u8
广西卫视,http://121.24.99.94:8090/hls/85/index.m3u8
广西卫视,http://183.92.4.163:4000/udp/228.0.0.37:6108
广西卫视,http://ssrs2004.win:8888/rtp/239.112.205.51:5140
广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.11.98.205:9900/hls/51/index.m3u8
广西卫视,http://114.244.109.112:4022/rtp/239.3.1.39:8300
广西卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.31:1060
广西卫视,http://1.202.9.192:8888/udp/225.1.8.152:8300
广西卫视,http://36.35.16.98:9901/tsfile/live/0001_9.m3u8
广西卫视,http://183.3.134.56:9901/tsfile/live/0113_1.m3u8
广西卫视,http://www.lebaobei.top:6868/udp/239.255.29.4:8231
广西卫视,http://123.154.30.252:9901/tsfile/live/0112_1.m3u8
广西卫视,http://219.147.200.9:18080/newlive/live/hls/46/live.m3u8
贵州卫视,http://112.101.78.50:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.57.21.166:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://1.24.190.98:10080/hls/91/index.m3u8
贵州卫视,http://14.212.185.138:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://112.101.78.50:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://111.11.98.205:9900/hls/46/index.m3u8
贵州卫视,http://36.35.16.98:9901/tsfile/live/0001_32.m3u8
贵州卫视,http://121.24.99.94:8090/hls/40/index.m3u8
贵州卫视,http://116.131.173.194:809/hls/62/index.m3u8
贵州卫视,http://219.147.200.9:18080/newlive/live/hls/49/live.m3u8
贵州卫视,http://ssrs2004.win:8888/rtp/239.112.205.178:5140
贵州卫视,http://27.11.249.79:8002/udp/225.0.4.175:7980
贵州卫视,http://47.93.215.244:80/udp/225.1.8.144:8120
贵州卫视,http://14.19.211.0:6688/udp/239.77.0.59:5146
贵州卫视,http://58.51.111.46:1111/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.3.134.56:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://14.19.211.0:6688/udp/239.77.1.61:5146
贵州卫视,http://110.7.128.207:8096/tsfile/live/0120_1.m3u8
贵州卫视,http://123.154.30.252:9901/tsfile/live/0142_1.m3u8
贵州卫视,http://47.93.215.244:80/udp/225.1.8.77:8076
贵州卫视,http://116.116.118.22:9999/udp/239.125.1.158:4130
贵州卫视,http://222.83.181.3:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://1.202.9.192:8888/udp/225.1.8.144:8120
贵州卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.41:1070
海南卫视,http://115.236.83.222:1111/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://112.99.200.2:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://1.24.190.98:10080/hls/99/index.m3u8
海南卫视,http://117.175.185.226:4088/rtp/239.11.0.193:5140
海南卫视,http://58.57.21.166:9901/tsfile/live/1000_1.m3u8
海南卫视,http://14.212.185.138:9901/tsfile/live/1003_1.m3u8
海南卫视,http://114.244.109.112:4022/rtp/239.3.1.45:8304
海南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.25:1054
海南卫视,http://219.147.200.9:18080/newlive/live/hls/47/live.m3u8
海南卫视,http://ssrs2004.win:8888/rtp/239.112.205.50:5140
海南卫视,http://47.93.215.244:80/udp/225.1.8.158:8304
海南卫视,http://1.202.9.192:8888/udp/225.1.8.158:8304
海南卫视,http://alvin.ergotron.net:8000/udp/239.77.43.35:5146
海南卫视,http://61.138.128.226:19901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://115.236.83.222:1111/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://112.99.200.2:9901/tsfile/live/0117_2.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://1.24.190.98:10080/hls/78/index.m3u8
河北卫视,http://112.101.78.50:9901/tsfile/live/0117_1.m3u8
河北卫视,http://123.154.30.252:9901/tsfile/live/0111_2.m3u8
河北卫视,http://36.35.16.98:9901/tsfile/live/0001_31.m3u8
河北卫视,http://47.93.215.244:80/udp/225.1.8.76:8002
河北卫视,http://111.11.98.205:9900/hls/18/index.m3u8
河北卫视,http://222.83.181.3:9901/tsfile/live/0117_2.m3u8
河北卫视,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8
河北卫视,http://1.202.9.192:8888/udp/225.1.8.150:8292
河北卫视,http://120.7.86.46:808/hls/17/index.m3u8
河北卫视,http://121.24.99.94:8090/hls/25/index.m3u8
河北卫视,http://ssrs2004.win:8888/rtp/239.112.205.200:5140
河北卫视,http://14.19.211.0:6688/udp/239.77.0.64:5146
河北卫视,http://14.19.211.0:6688/udp/239.77.1.60:5146
河北卫视,http://219.147.200.9:18080/newlive/live/hls/38/live.m3u8
河北卫视,http://14.212.185.138:9901/tsfile/live/0117_1.m3u8
河北卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.34:1063
河北卫视,http://112.101.78.50:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://47.93.215.244:80/udp/225.1.8.150:8292
湖北卫视,http://171.8.245.181:808/hls/47/index.m3u8
湖北卫视,http://110.7.128.207:8096/tsfile/live/0132_1.m3u8
湖北卫视,http://112.99.200.2:9901/tsfile/live/0132_2.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.154.30.252:9901/tsfile/live/0116_1.m3u8
湖北卫视,http://111.11.98.205:9900/hls/42/index.m3u8
湖北卫视,http://47.93.215.244:80/udp/225.1.8.47:8044
湖北卫视,http://1.195.111.251:11190/tsfile/live/0132_1.m3u8
湖北卫视,http://112.101.78.50:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://112.101.78.50:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://60.27.20.217:4022/rtp/225.1.1.147:5002
湖北卫视,https://tv.cry33.com/hbcj.php?id=hbws
湖北卫视,http://36.35.16.98:9901/tsfile/live/0001_26.m3u8
湖北卫视,http://183.3.134.56:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://1.202.9.192:8888/udp/225.1.8.146:8136
湖北卫视,http://fangke.blueswords.com:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.35:1064
湖北卫视,http://121.24.99.94:8090/hls/57/index.m3u8
湖北卫视,http://14.19.211.0:6688/udp/239.77.0.56:5146
湖北卫视,http://1.24.190.98:10080/hls/65/index.m3u8
湖北卫视,http://222.83.181.3:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://47.93.215.244:80/udp/225.1.8.146:8136
湖北卫视,http://183.92.4.163:4000/udp/228.0.0.232:6108
